item,itemLabel,startDate,endDate,sourceDate,psid
Q39082869,"Бердыев, Поран",1998-09-17,2002-03-14,2022-08-12,Q39082869-BD7468F7-9899-44E1-9987-FC1D2F071F37
Q4767735,"Какабаев, Аннаберды",2002-05-13,2003-02-21,2022-08-12,Q4767735-BB7BDE5C-33CB-4048-98BE-C52F6E9B47CD
Q39083269,"Атаев, Ашир",2003-02-21,2004-08-12,2022-08-12,Q39083269-6EFCBC4F-A2CB-4A5C-B47A-A054B831E98C
Q39083291,"Аширмухаммедов, Гельдымухаммед",2004-08-12,2004-12-09,2022-08-12,Q39083291-2484254E-003C-40CD-B24D-0DC124994F12
Q39394633,"Рахманов, Акмамед",2004-12-09,2007-04-09,2022-08-12,Q39394633-5AF7E6AE-2951-454C-877D-9FAB7A18C377
Q39083354,"Аннакурбанов, Ходжамурад",2007-04-09,2007-10-08,2022-08-12,Q39083354-D04579B9-CF0C-44C0-8BC3-772007F839E5
Q39083355,"Аманмурадов, Оразгельды",2007-10-08,2009-05-29,2022-08-12,Q39083355-25278DE9-193B-4C97-8E15-090C69047967
Q15074172,"Муликов, Искандер Хандурдыевич",2009-05-29,2019-10-01,2022-08-12,Q15074172-6E9595E4-DFEA-483B-88F7-6F0F4AF90A8A
