item,itemLabel,startDate,endDate,sourceDate,psid
Q1624201,"Гельдымурадов, Ходжамурад",2008-02-08,2008-04-14,2022-08-12,Q1624201-D5B089A8-D51E-443F-A2C3-6D492B30B1DC
Q4147150,"Гочыев, Аннамухаммет Мятиевич",2008-04-18,2011-07-08,2022-08-12,Q4147150-DA9A4329-8204-4C4F-A081-8672C3B27378
Q39388887,"Садыков, Довлетгельды",2011-07-08,2014-07-07,2022-08-12,Q39388887-3ACECE11-0ABA-480D-933F-D111E75EE233
Q39386162,"Мухаммедов, Мухаммедкули Атамухаммедович",2014-07-07,2017-07-07,2022-08-12,Q39386162-4AED74B0-8732-4B37-9068-B0B83F7411B8
Q48962284,"Мурадов, Гочмурад Аширмухаммедович",2017-07-07,2017-10-05,2022-08-12,Q48962284-4636165B-51B1-47BB-86AD-225A3F02FAA8
