item,itemLabel,startDate,endDate,sourceDate,psid
Q4524650,Boris Şyhmyradow,1995,2000,,Q4524650-df2cfd9f-4467-8fa1-dca9-5456ff7a08fa
Q811058,Batyr Berdiýew,2000-07-28,2001-07-07,,Q811058-5F6E5102-D5A9-4406-BA2C-31F5B9B4A6C5
Q58141,Raşit Meredow,2001-07-07,,,Q58141-FBEE4046-EEB3-4417-BFA5-856EAB908828
