item,itemLabel,startDate,endDate,sourceDate,psid
Q47677231,"Базаров, Батыр Аганазарович",2017-10-05,2020-02-07,2022-08-12,Q47677231-2F68EAD5-4AC2-4535-B62B-E6FCB8697FF0
Q113501705,"Аннамухаммедов, Эзизгелди Оразмухаммедович",2020-02-07,2020-07-03,2022-08-12,Q113501705-457A035F-5740-4E1D-BA6E-5FFF6AD882B1
Q105747185,"Сердаров, Мухамметгелди Нургелдиевич",2020-07-03,,2022-08-12,Q105747185-3680F6CC-C645-46B0-94F8-F399C10D6AB4
