pageid,title,wikidata,label
18793181,Raşit Meredow,Q58141,Raşit Meredow
55717722,Gülşat Mämmedowa,Q18200512,Gülşat Mämmedowa
57581379,Serdar Berdimuhamedow,Q51874548,Serdar Berdimuhamedow
58616329,Begench Gundogdyev,Q4152150,Begenç Ataýewiç Gündogdyýew
