item,itemLabel,startDate,endDate,sourceDate,psid
Q39082780,Batyr Sarjayev,1999-05-24,2001-06-26,2022-08-12,Q39082780-68AB5C18-593D-4477-A3D4-ACDB6123683D
Q39387161,Gurbandurdy Begenchov,2001-06-26,2002-03-14,2022-08-12,Q39387161-572AEF35-4243-4F90-AA18-DB0EFEF9F8F7
Q11349827,Rejepbay Arazov,2002-03-14,2003-09-19,2022-08-12,Q11349827-16273FF3-AD05-4D2D-AB0A-D77F02712F7A
Q4279946,Agageldi Mammetgeldiyev,2003-09-19,2009-01-24,2022-08-12,Q4279946-379A14CB-6289-4A32-851E-54BA84B53D7F
Q4084062,Yaylym Berdiyev,2009-01-24,2011-03-29,2022-08-12,Q4084062-4FD389A2-22EA-4744-9944-AADF2E371E7F
Q4152150,Begench Gundogdyev,2011-03-29,2015-10-05,2022-08-12,Q4152150-4AC5059F-EC9D-4469-9785-FC7BBA9CE5DC
Q4084062,Yaylym Berdiyev,2015-10-05,2018-06-14,2022-08-12,Q4084062-04E3A7F8-E0B4-44F2-9F95-6A14D9BD1C74
Q4152150,Begench Gundogdyev,2018-06-14,,2022-08-12,Q4152150-CFA34121-BD58-460E-A8EC-8B56D0F9514E
